piece_path,artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,valid_match,sp_async_delta,sp_async_cor_onset,sp_async_cor_vel,sp_async_voice_std,sp_duration_percentage,sp_key_overlap_ratio,sp_kor_repeated,sp_tempo_std,sp_dynamics_agreement,sp_dynamics_consistency_std,sp_phrasing_rubato_w,sp_phrasing_rubato_q,sp_kor_legato,sp_kor_staccato
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._12_in_G-Sharp_Minor\12.mp3",Vladimir Horowitz,2.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor",179.386,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00032.mid",https://www.youtube.com/watch?v=dhXAQ3iKqvQ,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00032_match.csv",0.1046359883720931,0.3548959028533616,0.2755344961073894,0.0407606814390643,1.469185953532423,-0.0369431385852743,-0.4589595457549438,92.85290216833825,0.3333333333333333,13.165252528627988,0.1796425658298387,-2.255013902491208,-0.0834405070416433,
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._12_in_G-Sharp_Minor\13.mp3",Vladimir Horowitz,2.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor",180.533,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00033.mid",https://www.youtube.com/watch?v=ixdvE6-v04E,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00033_match.csv",0.0917376877470361,0.1863269798849171,0.1965596096510745,0.0352293497831244,1.5461466992655768,-0.0406837811408343,-0.5123052095361499,80.39359658819671,0.2,15.319977140312076,0.134093806745228,-0.3988556524671598,-0.0681719370820217,
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._12_in_G-Sharp_Minor\14.mp3",Vladimir Ashkenazy,6.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor - Allegro",148.906,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00034.mid",https://www.youtube.com/watch?v=1AG6MFYMlAA,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00034_match.csv",0.0449636566037737,0.041278093567737,0.2415394073548647,0.0144094187525726,1.2526802956692185,-0.09177606215877,-0.4974629825795082,64.26792775451968,0.2727272727272727,13.64567657780107,0.0362946796712805,2.1711552329405137,-0.1208676886360554,
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._12_in_G-Sharp_Minor\16.mp3",Vladimir Ashkenazy,6.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor - Allegro",145.64,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00035.mid",https://www.youtube.com/watch?v=Mb0qplIwGY4,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00035_match.csv",0.0483837084870848,0.0617177161138931,0.2350922514486993,0.015687791933887,1.3579313264981765,-0.063176234996148,-0.4742680777227046,69.8453207357617,0.0,16.15686137973635,0.2080879627500969,-2.15780621574476,-0.0853841233431669,
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._12_in_G-Sharp_Minor\17.mp3",Grigory Sokolov,12.0,"13 Preludes, Op. 32: No. 12 in G Sharp Minor: Allegro - Live at Mozart Hall of the Zaragoza Auditorium / 2019",183.213,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00036.mid",https://www.youtube.com/watch?v=C_sbdqkiOCk,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00036_match.csv",0.0609344809160305,0.3365288145028351,0.3320905060735637,0.0207517645037371,1.4468554711343835,-0.0435956354354169,-0.4524756775446477,60.15770089408281,-0.04,14.39701297396426,0.2528800877357614,1.921555904351792,-0.0787487118977154,
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._12_in_G-Sharp_Minor\18.mp3",Hélène Grimaud,38.0,"Rachmaninov: 13 Preludes, Op. 32: No. 12 in G-Sharp Minor",174.30599999999995,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00037.mid",https://www.youtube.com/watch?v=TMw_57_83kk,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00037_match.csv",0.071154783216783,0.0050409679466123,0.2903607588334236,0.0223454030453498,1.4207739774420114,-0.0201852322004658,-0.4267064390387763,57.88275480899306,0.12,17.31243735908553,0.18601682267401,0.7417202088199351,-0.0390581754430924,
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._12_in_G-Sharp_Minor\19.mp3",Nikolai Lugansky,41.0,"13 Preludes, Op. 32: No. 12. Allegro in G-Sharp Minor",155.906,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00038.mid",https://www.youtube.com/watch?v=mvHLmx2uAXc,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00038_match.csv",0.0555073444444445,0.1528065206722815,0.1366133703469143,0.0193926960035874,1.5081559577130348,0.0194158533286263,-0.4489411439820763,65.59153226897948,0.2307692307692307,13.45211411613009,0.2286472643558223,1.1047843055661264,-0.0220136527567769,
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._10_in_B_Minor_Lento\0.mp3",Sviatoslav Richter,0.0,"13 Preludes, Op. 32 (Excerpts): No. 10 in B Minor [Live]",315.466,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00043.mid",https://www.youtube.com/watch?v=S33iBcfV3MI,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00043_match.csv",0.0343956356435645,0.5127298507673417,0.5610813697903237,0.0098888745771679,0.7310279921470334,-0.330021082598463,-0.5660859618983448,35.524952920242995,0.3333333333333333,23.356825144415257,0.9462507693022192,-12847.241826997868,-0.2813633221179801,-0.828604050849047
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._10_in_B_Minor_Lento\1.mp3",Sviatoslav Richter,0.0,"13 Preludes, Op. 32 (Excerpts): No. 10 in B Minor [Live]",320.6,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00044.mid",https://www.youtube.com/watch?v=QQpqZq4fsy8,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00044_match.csv",0.0636515638945232,0.5727246786473007,0.5680353125246861,0.0227218042072005,0.6920918106567322,-0.3367765611280087,-0.6346486752610464,40.09320081913224,-0.0769230769230769,17.64197584910011,,,-0.2742276112932839,-0.797322374413288
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._10_in_B_Minor_Lento\2.mp3",Sviatoslav Richter,0.0,"13 Préludes, Op. 32: No. 10 in B Minor (Lento) [Live]",320.346,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00045.mid",https://www.youtube.com/watch?v=cYo7DbPFEqw,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00045_match.csv",0.0462569533468559,0.5040214476686937,0.4743437994922099,0.0149472886694086,0.7824157381907558,-0.3362420559601726,-0.5685424663270944,38.50739865465818,-0.032258064516129,16.807376624982876,0.9840552446564912,-44158.47961994956,-0.2987548428730608,-0.8339552160548953
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._10_in_B_Minor_Lento\3.mp3",Sviatoslav Richter,0.0,"Seven Preludes from Op. 32: No. 10 in B Minor, Lento",325.0,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00046.mid",https://www.youtube.com/watch?v=aYM9Yl30XpE,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00046_match.csv",0.0384019352818381,0.4674650287208667,0.5588507105767266,0.0123886490160344,0.7872269076793513,-0.3186436974938179,-0.5685268997220096,35.41306705135116,-0.0967741935483871,18.91162699316853,,,-0.2807275511974246,-0.7605026333103703
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._10_in_B_Minor_Lento\4.mp3",Sviatoslav Richter,0.0,"Preludes, Op. 32: No. 10 in B Minor",319.293,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00047.mid",https://www.youtube.com/watch?v=CwHXF6lq9c8,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00047_match.csv",0.0482397314629263,0.4970592361267804,0.507291305046889,0.0167699101868055,0.7916391732938393,-0.3116181598499959,-0.5679727177814886,39.74933470993791,0.3103448275862069,19.049487012618883,0.9837306374343951,-43270.56296967883,-0.2815302609326852,-0.8245192094320091
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._10_in_B_Minor_Lento\5.mp3",Vladimir Ashkenazy,6.0,"13 Preludes, Op. 32: No. 10 in B Minor: Lento",360.666,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00048.mid",https://www.youtube.com/watch?v=qmXNL1Kk9Mw,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00048_match.csv",0.0354441414342628,0.3160447429664761,0.4119850585605991,0.0102197719533789,0.7660863766676137,-0.2918466373875973,-0.5977460408529662,38.32464243933051,0.0303030303030303,19.578597508558445,0.8711143228514538,-5143.942116562023,-0.2264437100536045,-0.7400033094197166
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._10_in_B_Minor_Lento\8.mp3",Vladimir Ashkenazy,6.0,"13 Preludes, Op. 32: No. 10 in B Minor: Lento",356.56,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00049.mid",https://www.youtube.com/watch?v=iusf9vlQZ8o,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00049_match.csv",0.0352455141129029,0.2971455349269182,0.4386372629840293,0.0098221426954877,0.7842249511639909,-0.3032819926817839,-0.5587365532368176,36.42318491187984,0.0,21.47685266342205,0.8730122570465516,-5226.454052427383,-0.2360413002643624,-0.7586790574180424
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._10_in_B_Minor_Lento\9.mp3",Valentina Lisitsa,42.0,13 Préludes op.32: No.10 in B minor: Lento - Live At The Royal Albert Hall/2012,335.76,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00050.mid",https://www.youtube.com/watch?v=4YmXtzaBzIY,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00050_match.csv",0.0502089536290317,0.2136252427455371,0.3730952095506654,0.0172619522279247,0.8634579439495685,-0.308445987007185,-0.5387928506372733,47.25045794298851,0.032258064516129,18.248947715079872,0.8745598548774981,-5295.387642828337,-0.223519132875341,-0.7960891628603135
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._10_in_B_Minor_Lento\10.mp3",Yuja Wang,14.0,"Prelude in B Minor, Op. 32, No. 10 - Live at Philharmonie, Berlin / 2018",336.746,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00051.mid",https://www.youtube.com/watch?v=f0_gkxGsEXk,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00051_match.csv",0.0452154208416826,0.179307636424172,0.3047702717694635,0.0157737058417385,0.9216360509990535,-0.2407458164569705,-0.5239911437503201,37.20477906557026,-0.1515151515151515,18.769012321428,0.6764239714388527,-1815.5464040523311,-0.1660900865427455,-0.7181707012794127
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._10_in_B_Minor_Lento\11.mp3",Zoltán Kocsis,33.0,"Prelude in B minor, Op.32, No.10",332.0,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00052.mid",https://www.youtube.com/watch?v=7Po-BUHSZlU,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00052_match.csv",0.0335998895463499,0.3595576700731847,0.401862479212001,0.0111896894838016,0.9222236217774205,-0.2543152969460117,-0.5659479719679672,39.33224591271638,-0.1875,18.602812197554584,0.842606163791619,-4144.472764828799,-0.1559659098801186,-0.818153464999326
".\audio\Sergei_Rachmaninoff\13_Preludes,_Op._32\No._10_in_B_Minor_Lento\12.mp3",Lazar Berman,47.0,"Prelude In B Minor, Op.32, No.10: Lento",337.0,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00053.mid",https://www.youtube.com/watch?v=y7jGZWq2Kdk,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00053_match.csv",0.0288960568627443,0.4645887169385233,0.552543998709868,0.0078893286746617,0.9214804398496008,-0.2193214266237626,-0.5110363167000331,27.307117117098457,-0.0967741935483871,20.29121451444789,0.887509525291573,-5947.146304983733,-0.1482351508519305,-0.8185894551689981
